_id,place_area,place_idx,place_img,place_info,place_like,place_middle,place_small,place_view
62aaa414c46aac9e5313b448,충청남도,864,,봉서사(서천),,역사관광지,사찰,
62aaa414c46aac9e5313b449,경기도,865,,봉영사(남양주),,역사관광지,사찰,
62aaa414c46aac9e5313b44a,경상북도,866,,봉서사(안동),,역사관광지,사찰,
62aaa414c46aac9e5313b44b,경상북도,867,,봉황사(안동),,역사관광지,사찰,
62aaa414c46aac9e5313b44c,경상북도,868,,봉림사(영천),,역사관광지,사찰,
62aaa414c46aac9e5313b44d,경기도,869,,봉림사(화성),,역사관광지,사찰,
62aaa414c46aac9e5313b44e,전라남도,870,,봉래사,,역사관광지,사찰,
62aaa414c46aac9e5313b44f,경기도,871,,봉녕사(수원),,역사관광지,사찰,
62aaa414c46aac9e5313b450,서울,872,,봉국사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b451,서울,873,,본원정사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b452,충청북도,874,,복천암(보은),,역사관광지,사찰,
62aaa414c46aac9e5313b453,충청북도,875,,복천암(청주),,역사관광지,사찰,
62aaa414c46aac9e5313b454,충청북도,876,,복천사(제천),,역사관광지,사찰,
62aaa414c46aac9e5313b455,대전,877,,복전선원(대전),,역사관광지,사찰,
62aaa414c46aac9e5313b456,전라남도,878,,복암사(나주),,역사관광지,사찰,
62aaa414c46aac9e5313b457,경상북도,879,,보현사(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b458,충청북도,880,,보현사(청주),,역사관광지,사찰,
62aaa414c46aac9e5313b459,충청북도,881,,보타사(증평),,역사관광지,사찰,
62aaa414c46aac9e5313b45a,경상북도,882,,보천사(구미),,역사관광지,사찰,
62aaa414c46aac9e5313b45b,서울,883,,보문사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b45c,경상북도,884,,보문사(예천),,역사관광지,사찰,
62aaa414c46aac9e5313b45d,전라북도,885,,보림사(정읍),,역사관광지,사찰,
62aaa414c46aac9e5313b45e,제주도,886,,보림사(제주),,역사관광지,사찰,
62aaa414c46aac9e5313b45f,경상남도,887,,보림사(함양),,역사관광지,사찰,
62aaa414c46aac9e5313b460,전라남도,888,,보리암(담양),,역사관광지,사찰,
62aaa414c46aac9e5313b461,경상북도,889,,보리사(경주),,역사관광지,사찰,
62aaa414c46aac9e5313b462,경상북도,890,,보덕암(경주),,역사관광지,사찰,
62aaa414c46aac9e5313b463,충청남도,891,,보덕사(예산),,역사관광지,사찰,
62aaa414c46aac9e5313b464,제주도,892,,보덕사(제주),,역사관광지,사찰,
62aaa414c46aac9e5313b465,충청남도,893,,보덕사(당진),,역사관광지,사찰,
62aaa414c46aac9e5313b466,경기도,894,,보국사(평택),,역사관광지,사찰,
62aaa414c46aac9e5313b467,서울,895,,보광사 보광선원(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b468,충청북도,896,,보광사(괴산),,역사관광지,사찰,
62aaa414c46aac9e5313b469,전라남도,897,,보광사(담양),,역사관광지,사찰,
62aaa414c46aac9e5313b46a,경기도,898,,보광사(남양주),,역사관광지,사찰,
62aaa414c46aac9e5313b46b,전라남도,899,,보광사(광양),,역사관광지,사찰,
62aaa414c46aac9e5313b46c,경상북도,900,,보광사(청송),,역사관광지,사찰,
62aaa414c46aac9e5313b46d,전라남도,901,,법흥사(영암),,역사관광지,사찰,
62aaa414c46aac9e5313b46e,경상남도,902,,법흥사(남해),,역사관광지,사찰,
62aaa414c46aac9e5313b46f,경상남도,903,,법화암(창녕),,역사관광지,사찰,
62aaa414c46aac9e5313b470,제주도,904,,법화사,,역사관광지,사찰,
62aaa414c46aac9e5313b471,경상북도,905,,법주사,,역사관광지,사찰,
62aaa414c46aac9e5313b472,대구,906,,법장사(대구),,역사관광지,사찰,
62aaa414c46aac9e5313b473,전라북도,907,,법인사(정읍),,역사관광지,사찰,
62aaa414c46aac9e5313b474,강원도,908,,법왕사(강릉),,역사관광지,사찰,
62aaa414c46aac9e5313b475,서울,909,,신검사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b476,부산,910,,법륜사(부산),,역사관광지,사찰,
62aaa414c46aac9e5313b477,충청남도,911,,법륜사(예산),,역사관광지,사찰,
62aaa414c46aac9e5313b478,경기도,912,,백화암(양주),,역사관광지,사찰,
62aaa414c46aac9e5313b479,충청북도,913,,백족사(충북),,역사관광지,사찰,
62aaa414c46aac9e5313b47a,경상남도,914,,백운암(김해),,역사관광지,사찰,
62aaa414c46aac9e5313b47b,충청북도,915,,백운암(충주),,역사관광지,사찰,
62aaa414c46aac9e5313b47c,충청북도,916,,백운사(괴산),,역사관광지,사찰,
62aaa414c46aac9e5313b47d,전라남도,917,,백운사(광양),,역사관광지,사찰,
62aaa414c46aac9e5313b47e,충청남도,918,,백운사(보령),,역사관광지,사찰,
62aaa414c46aac9e5313b47f,경기도,919,,백운사(의왕),,역사관광지,사찰,
62aaa414c46aac9e5313b480,전라북도,920,,백운사(익산),,역사관광지,사찰,
62aaa414c46aac9e5313b481,울산,921,,백양사(울산),,역사관광지,사찰,
62aaa414c46aac9e5313b482,경기도,922,,백련암(용인),,역사관광지,사찰,
62aaa414c46aac9e5313b483,경기도,923,,백련암(경기),,역사관광지,사찰,
62aaa414c46aac9e5313b484,경상남도,924,,백련암(의령),,역사관광지,사찰,
62aaa414c46aac9e5313b485,서울,925,,백련사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b486,충청북도,926,,백련사(제천),,역사관광지,사찰,
62aaa414c46aac9e5313b487,경상북도,927,,반룡사(경산),,역사관광지,사찰,
62aaa414c46aac9e5313b488,경상남도,928,,미타암(양산),,역사관광지,사찰,
62aaa414c46aac9e5313b489,서울,929,,미타사(성동),,역사관광지,사찰,
62aaa414c46aac9e5313b48a,서울,930,,미타사(강서),,역사관광지,사찰,
62aaa414c46aac9e5313b48b,서울,931,,미타사(성북),,역사관광지,사찰,
62aaa414c46aac9e5313b48c,경기도,932,,미륵암,,역사관광지,사찰,
62aaa414c46aac9e5313b48d,전라북도,933,,미륵암(남원),,역사관광지,사찰,
62aaa414c46aac9e5313b48e,전라북도,934,,미륵암(장수),,역사관광지,사찰,
62aaa414c46aac9e5313b48f,충청북도,935,,미륵사,,역사관광지,사찰,
62aaa414c46aac9e5313b490,전라남도,936,,미륵사(나주),,역사관광지,사찰,
62aaa414c46aac9e5313b491,부산,937,,미륵사(부산),,역사관광지,사찰,
62aaa414c46aac9e5313b492,충청북도,938,,문수암(옥천),,역사관광지,사찰,
62aaa414c46aac9e5313b493,서울,939,,문수사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b494,전라북도,940,,문수사(익산),,역사관광지,사찰,
62aaa414c46aac9e5313b495,전라북도,941,,문수사(김제),,역사관광지,사찰,
62aaa414c46aac9e5313b496,전라남도,942,,문성암,,역사관광지,사찰,
62aaa414c46aac9e5313b497,충청남도,943,,무진암(부여),,역사관광지,사찰,
62aaa414c46aac9e5313b498,경상남도,944,,무봉사,,역사관광지,사찰,
62aaa414c46aac9e5313b499,경기도,945,,무량사(경기),,역사관광지,사찰,
62aaa414c46aac9e5313b49a,경기도,946,,묘적사,,역사관광지,사찰,
62aaa414c46aac9e5313b49b,부산,947,,묘심사(부산),,역사관광지,사찰,
62aaa414c46aac9e5313b49c,경상북도,948,,묘각사(영천),,역사관광지,사찰,
62aaa414c46aac9e5313b49d,경상남도,949,,모은암,,역사관광지,사찰,
62aaa414c46aac9e5313b49e,경상북도,950,,모운사(안동),,역사관광지,사찰,
62aaa414c46aac9e5313b49f,경기도,951,,망해암,,역사관광지,사찰,
62aaa414c46aac9e5313b4a0,충청남도,952,,망일사(서산),,역사관광지,사찰,
62aaa414c46aac9e5313b4a1,경상북도,953,,망월사(경주),,역사관광지,사찰,
62aaa414c46aac9e5313b4a2,경기도,954,,망월사(경기),,역사관광지,사찰,
62aaa414c46aac9e5313b4a3,경상남도,955,,망운암(남해),,역사관광지,사찰,
62aaa414c46aac9e5313b4a4,경기도,956,,망경암,,역사관광지,사찰,
62aaa414c46aac9e5313b4a5,경상북도,957,,만장사(의성),,역사관광지,사찰,
62aaa414c46aac9e5313b4a6,경기도,958,,만의사(화성),,역사관광지,사찰,
62aaa414c46aac9e5313b4a7,서울,959,,만월암(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b4a8,경상남도,960,,만어사,,역사관광지,사찰,
62aaa414c46aac9e5313b4a9,충청북도,961,,만성사(문수암),,역사관광지,사찰,
62aaa414c46aac9e5313b4aa,경기도,962,,만기사(경기),,역사관광지,사찰,
62aaa414c46aac9e5313b4ab,부산,963,,마하사(부산),,역사관광지,사찰,
62aaa414c46aac9e5313b4ac,경상남도,964,,두방사(두방암),,역사관광지,사찰,
62aaa414c46aac9e5313b4ad,충청남도,965,,동혈사,,역사관광지,사찰,
62aaa414c46aac9e5313b4ae,경상북도,966,,동해사(상주),,역사관광지,사찰,
62aaa414c46aac9e5313b4af,울산,967,,동축사,,역사관광지,사찰,
62aaa414c46aac9e5313b4b0,경상북도,968,,동악사(예천),,역사관광지,사찰,
62aaa414c46aac9e5313b4b1,경기도,969,,동도사(용인),,역사관광지,사찰,
62aaa414c46aac9e5313b4b2,전라북도,970,,동고사(전주),,역사관광지,사찰,
62aaa414c46aac9e5313b4b3,전라남도,971,,도장사(해남),,역사관광지,사찰,
62aaa414c46aac9e5313b4b4,전라북도,972,,도솔암(고창),,역사관광지,사찰,
62aaa414c46aac9e5313b4b5,울산,973,,도솔암(울산),,역사관광지,사찰,
62aaa414c46aac9e5313b4b6,경상남도,974,,도성암(창녕),,역사관광지,사찰,
62aaa414c46aac9e5313b4b7,전라남도,975,,도선암(순천),,역사관광지,사찰,
62aaa414c46aac9e5313b4b8,경상북도,976,,도덕암(경주),,역사관광지,사찰,
62aaa414c46aac9e5313b4b9,경상북도,977,,도덕암(칠곡),,역사관광지,사찰,
62aaa414c46aac9e5313b4ba,전라남도,978,,도덕사(무안),,역사관광지,사찰,
62aaa414c46aac9e5313b4bb,전라북도,979,,덕음암(남원),,역사관광지,사찰,
62aaa414c46aac9e5313b4bc,경기도,980,,덕암사(경기),,역사관광지,사찰,
62aaa414c46aac9e5313b4bd,경상북도,981,,덕사(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b4be,충청북도,982,,대흥사(진천),,역사관광지,사찰,
62aaa414c46aac9e5313b4bf,경상북도,983,,대적사(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b4c0,충청북도,984,,대원사(충주),,역사관광지,사찰,
62aaa414c46aac9e5313b4c1,전라북도,985,,대원사(완주),,역사관광지,사찰,
62aaa414c46aac9e5313b4c2,경상북도,986,,대운암(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b4c3,충청북도,987,,대성사(이원),,역사관광지,사찰,
62aaa414c46aac9e5313b4c4,충청북도,988,,대성사(옥천),,역사관광지,사찰,
62aaa414c46aac9e5313b4c5,서울,989,,대성사(서울),,역사관광지,사찰,
62aaa414c46aac9e5313b4c6,경기도,990,,대성사(여주),,역사관광지,사찰,
62aaa414c46aac9e5313b4c7,대구,991,,대성사(대구),,역사관광지,사찰,
62aaa414c46aac9e5313b4c8,경상북도,992,,대산사(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b4c9,경상북도,993,,대비사(청도),,역사관광지,사찰,
62aaa414c46aac9e5313b4ca,전라북도,994,,대복사(남원),,역사관광지,사찰,
62aaa414c46aac9e5313b4cb,경상남도,995,,대법사,,역사관광지,사찰,
62aaa414c46aac9e5313b4cc,경기도,996,,대법사,,역사관광지,사찰,
62aaa414c46aac9e5313b4cd,전라북도,997,,대모암(순창),,역사관광지,사찰,
62aaa414c46aac9e5313b4ce,충청남도,998,,대련사,,역사관광지,사찰,
62aaa414c46aac9e5313b4cf,경상북도,999,,대둔사(구미),,역사관광지,사찰,
62aaa415c46aac9e5313b4d0,경상북도,1000,,대둔사(칠곡),,역사관광지,사찰,
62aaa415c46aac9e5313b4d1,충청북도,1001,,"지장사(구, 대각사)",,역사관광지,사찰,
62aaa415c46aac9e5313b4d2,서울,1002,,대각사,,역사관광지,사찰,
62aaa415c46aac9e5313b4d3,전라남도,1003,,달성사(목포),,역사관광지,사찰,
62aaa415c46aac9e5313b4d4,서울,1004,,달마사(서울),,역사관광지,사찰,
62aaa415c46aac9e5313b4d5,충청북도,1005,,단호사(충주),,역사관광지,사찰,
62aaa415c46aac9e5313b4d6,전라북도,1006,,다천사(정읍),,역사관광지,사찰,
62aaa415c46aac9e5313b4d7,전라남도,1007,,다보사(나주),,역사관광지,사찰,
62aaa415c46aac9e5313b4d8,경기도,1008,,노적사(경기),,역사관광지,사찰,
62aaa415c46aac9e5313b4d9,경기도,1009,,내원암(경기),,역사관광지,사찰,
62aaa415c46aac9e5313b4da,전라북도,1010,,내원암,,역사관광지,사찰,
62aaa415c46aac9e5313b4db,울산,1011,,내원암(울산),,역사관광지,사찰,
62aaa415c46aac9e5313b4dc,경상남도,1012,,내원사(양산),,역사관광지,사찰,
62aaa415c46aac9e5313b4dd,서울,1013,,내원사(서울),,역사관광지,사찰,
62aaa415c46aac9e5313b4de,충청남도,1014,,내원사(홍성),,역사관광지,사찰,
62aaa415c46aac9e5313b4df,대전,1015,,내원사(대전),,역사관광지,사찰,
62aaa415c46aac9e5313b4e0,대구,1016,,남지장사(대구),,역사관광지,사찰,
62aaa415c46aac9e5313b4e1,전라북도,1017,,남원사(익산),,역사관광지,사찰,
62aaa415c46aac9e5313b4e2,전라북도,1018,,남산사(정읍),,역사관광지,사찰,
62aaa415c46aac9e5313b4e3,전라북도,1019,,남고사(전주),,역사관광지,사찰,
62aaa415c46aac9e5313b4e4,충청남도,1020,,금지암(부여),,역사관광지,사찰,
62aaa415c46aac9e5313b4e5,부산,1021,,금정선원,,역사관광지,사찰,
62aaa415c46aac9e5313b4e6,경기도,1022,,금정사(김포),,역사관광지,사찰,
62aaa415c46aac9e5313b4e7,부산,1023,,금용암(부산),,역사관광지,사찰,
62aaa415c46aac9e5313b4e8,부산,1024,,금수사(부산),,역사관광지,사찰,
62aaa415c46aac9e5313b4e9,충청북도,1025,,금성사(영동),,역사관광지,사찰,
62aaa415c46aac9e5313b4ea,서울,1026,,금선사(서울),,역사관광지,사찰,
62aaa415c46aac9e5313b4eb,경상남도,1027,,금봉암(거창),,역사관광지,사찰,
62aaa415c46aac9e5313b4ec,전라남도,1028,,금곡사(강진),,역사관광지,사찰,
62aaa415c46aac9e5313b4ed,경상북도,1029,,금곡사(칠곡),,역사관광지,사찰,
62aaa415c46aac9e5313b4ee,충청남도,1030,,금강암(보령),,역사관광지,사찰,
62aaa415c46aac9e5313b4ef,강원도,1031,,극락암(강원),,역사관광지,사찰,
62aaa415c46aac9e5313b4f0,경기도,1032,,극락사(경기),,역사관광지,사찰,
62aaa415c46aac9e5313b4f1,전라북도,1033,,귀정사(남원),,역사관광지,사찰,
62aaa415c46aac9e5313b4f2,부산,1034,,국청사(부산),,역사관광지,사찰,
62aaa415c46aac9e5313b4f3,경기도,1035,,국녕사(경기),,역사관광지,사찰,
62aaa415c46aac9e5313b4f4,경상남도,1036,,구천암(김해),,역사관광지,사찰,
62aaa415c46aac9e5313b4f5,충청남도,1037,,구절암(홍성),,역사관광지,사찰,
62aaa415c46aac9e5313b4f6,충청북도,1038,,구절사,,역사관광지,사찰,
62aaa415c46aac9e5313b4f7,전라북도,1039,,구암사(순창),,역사관광지,사찰,
62aaa415c46aac9e5313b4f8,부산,1040,,광명사(부산),,역사관광지,사찰,
62aaa415c46aac9e5313b4f9,충청북도,1041,,광덕사,,역사관광지,사찰,
62aaa415c46aac9e5313b4fa,경상북도,1042,,광덕사(상주),,역사관광지,사찰,
62aaa415c46aac9e5313b4fb,충청북도,1043,,관음암(충북),,역사관광지,사찰,
62aaa415c46aac9e5313b4fc,강원도,1044,,관음사(강릉),,역사관광지,사찰,
62aaa415c46aac9e5313b4fd,대구,1045,,관음사(대구),,역사관광지,사찰,
62aaa415c46aac9e5313b4fe,경상북도,1046,,관음사(고령),,역사관광지,사찰,
62aaa415c46aac9e5313b4ff,울산,1047,,관음사(울산),,역사관광지,사찰,
62aaa415c46aac9e5313b500,대구,1048,,관암사(대구),,역사관광지,사찰,
62aaa415c46aac9e5313b501,전라남도,1049,,고성사(강진),,역사관광지,사찰,
62aaa415c46aac9e5313b502,경상북도,1050,,고석사(포항),,역사관광지,사찰,
62aaa415c46aac9e5313b503,전라북도,1051,,고림사,,역사관광지,사찰,
62aaa415c46aac9e5313b504,경상남도,1052,,계원사(양산),,역사관광지,사찰,
62aaa415c46aac9e5313b505,경상남도,1053,,계승사(고성),,역사관광지,사찰,
62aaa415c46aac9e5313b506,경상북도,1054,,계림사(김천),,역사관광지,사찰,
62aaa415c46aac9e5313b507,경상북도,1055,,경흥사(경산),,역사관광지,사찰,
62aaa415c46aac9e5313b508,경상북도,1056,,경산포교당(보문사),,역사관광지,사찰,
62aaa415c46aac9e5313b509,서울,1057,,경국사(서울),,역사관광지,사찰,
62aaa415c46aac9e5313b50a,경기도,1058,,검단사(파주),,역사관광지,사찰,
62aaa415c46aac9e5313b50b,경상북도,1059,,거동사,,역사관광지,사찰,
62aaa415c46aac9e5313b50c,경기도,1060,,개원사(경기),,역사관광지,사찰,
62aaa415c46aac9e5313b50d,경상북도,1061,,갑장사(상주),,역사관광지,사찰,
62aaa415c46aac9e5313b50e,부산,1062,,감천사(부산),,역사관광지,사찰,
62aaa415c46aac9e5313b50f,경상북도,1063,,감응사(경북),,역사관광지,사찰,
62aaa415c46aac9e5313b510,서울,1064,,감로암(서울),,역사관광지,사찰,
62aaa415c46aac9e5313b511,충청북도,1065,,가섭사,,역사관광지,사찰,
62aaa415c46aac9e5313b512,충청북도,1066,,가산사,,역사관광지,사찰,
62aaa415c46aac9e5313b513,전라북도,1067,,월명암(부안),,역사관광지,사찰,
62aaa415c46aac9e5313b514,강원도,1068,,철원 노동당사,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b515,강원도,1069,,월정리역,,역사관광지,안보관광,
62aaa415c46aac9e5313b516,강원도,1070,,제2땅굴(철원),,역사관광지,안보관광,
62aaa415c46aac9e5313b517,서울,1071,,경운동민병옥가옥,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b518,경상북도,1072,,법흥동 고성이씨탑동파종택,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b519,경기도,1073,,효원의 종·서장대,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b51a,경기도,1074,,수원향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b51b,경기도,1075,,화홍문(華虹門),,역사관광지,문,
62aaa415c46aac9e5313b51c,경기도,1076,,창룡문,,역사관광지,문,
62aaa415c46aac9e5313b51d,경기도,1077,,장안문(長安門),,역사관광지,문,
62aaa415c46aac9e5313b51e,경기도,1078,,화서문(華西門),,역사관광지,문,
62aaa415c46aac9e5313b51f,경기도,1079,,팔달문,,역사관광지,문,
62aaa415c46aac9e5313b520,전라북도,1080,,전주한옥마을 [슬로시티],,역사관광지,민속마을,
62aaa415c46aac9e5313b521,전라남도,1081,,영암최성호가옥,,역사관광지,고택,
62aaa415c46aac9e5313b522,경상북도,1082,,국립영천호국원,,역사관광지,안보관광,
62aaa415c46aac9e5313b523,경상북도,1083,,완귀정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b524,경상북도,1084,,영천 만취당,,역사관광지,고택,
62aaa415c46aac9e5313b525,경상북도,1085,,영천 신월리 삼층석탑,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b526,전라북도,1086,,임병찬 창의유적지,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b527,전라북도,1087,,원적암(정읍),,역사관광지,사찰,
62aaa415c46aac9e5313b528,전라북도,1088,,벽련암(정읍),,역사관광지,사찰,
62aaa415c46aac9e5313b529,충청북도,1089,,영동향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52a,충청북도,1090,,영동 삼괴당,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52b,충청북도,1091,,영동 사로당,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52c,충청북도,1092,,영동 영모재,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52d,충청북도,1093,,영동 추풍령 전적 및 장지현 순절비,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52e,충청북도,1094,,황간향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b52f,충청북도,1095,,반야사,,역사관광지,사찰,
62aaa415c46aac9e5313b530,충청북도,1096,,영동 가학루,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b531,충청북도,1097,,난계 박연선생 생가,,역사관광지,생가,
62aaa415c46aac9e5313b532,전라북도,1098,,수성당,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b533,전라북도,1099,,칠연의총,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b534,강원도,1100,,양양동해신묘지,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b535,강원도,1101,,양양향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b536,경상북도,1102,,견훤산성,,역사관광지,성,
62aaa415c46aac9e5313b537,경기도,1103,,도라전망대,,역사관광지,안보관광,
62aaa415c46aac9e5313b538,전라남도,1104,,화순양동호가옥,,역사관광지,고택,
62aaa415c46aac9e5313b539,강원도,1105,,원주 영원산성,,역사관광지,성,
62aaa415c46aac9e5313b53a,강원도,1106,,원주 강원감영,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b53b,강원도,1107,,보문사(원주),,역사관광지,사찰,
62aaa415c46aac9e5313b53c,강원도,1108,,충효사,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b53d,강원도,1109,,원주 운곡원천석묘역,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b53e,강원도,1110,,원주 조엄묘역,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b53f,강원도,1111,,입석사(원주),,역사관광지,사찰,
62aaa415c46aac9e5313b540,전라남도,1112,,정수사(강진),,역사관광지,사찰,
62aaa415c46aac9e5313b541,서울,1113,,창의문(자하문),,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b542,경상북도,1114,,무안박씨무의공파종택,,역사관광지,고택,
62aaa415c46aac9e5313b543,경상북도,1115,,영덕 대소산 봉수대,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b544,경상북도,1116,,영해향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b545,서울,1117,,서울 연세대학교 아펜젤러관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b546,서울,1118,,서울 연세대학교 언더우드관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b547,서울,1119,,서울 연세대학교 스팀슨관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b548,서울,1120,,서울 중앙고등학교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b549,서울,1121,,구 서울대학교 본관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b54a,서울,1122,,서울 고려대학교 본관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b54b,서울,1123,,서울 고려대학교 중앙도서관,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b54c,경상북도,1124,,봉화 북지리 마애여래좌상,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b54d,전라북도,1125,,익산 왕궁리유적 [유네스코 세계유산],,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b54e,전라북도,1126,,남원몽심재,,역사관광지,고택,
62aaa415c46aac9e5313b54f,전라북도,1127,,남원 신계리 마애여래좌상,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b550,전라북도,1128,,동편제탯자리,,역사관광지,민속마을,
62aaa415c46aac9e5313b551,충청북도,1129,,미타사(음성),,역사관광지,사찰,
62aaa415c46aac9e5313b552,광주,1130,,양송천묘역,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b553,광주,1131,,빙월당,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b554,광주,1132,,용진정사,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b555,광주,1133,,호가정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b556,광주,1134,,취병조형유허비,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b557,광주,1135,,풍영정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b558,광주,1136,,양씨삼강문,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b559,광주,1137,,송호영당,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b55a,전라남도,1138,,고흥향교,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b55b,전라남도,1139,,고흥발포만호성,,역사관광지,성,
62aaa415c46aac9e5313b55c,전라남도,1140,,고흥 쌍충사,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b55d,충청남도,1141,,아산 성준경가옥,,역사관광지,고택,
62aaa415c46aac9e5313b55e,경상남도,1142,,청곡리지석묘,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b55f,경상남도,1143,,진영 봉하마을과 노무현 대통령 생가,,역사관광지,생가,
62aaa415c46aac9e5313b560,경상남도,1144,,장유암(김해),,역사관광지,사찰,
62aaa415c46aac9e5313b561,경상남도,1145,,관해정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b562,경상남도,1146,,몽고정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b563,경상남도,1147,,월영대,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b564,경상남도,1148,,의림사 삼층석탑,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b565,경상남도,1149,,망산도·유주암·유주비각,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b566,전라남도,1150,,가곡석장승,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b567,경상남도,1151,,함양 화림동 거연정 일원,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b568,경상남도,1152,,금대암(함양),,역사관광지,사찰,
62aaa415c46aac9e5313b569,경상남도,1153,,안국사(함양),,역사관광지,사찰,
62aaa415c46aac9e5313b56a,경상남도,1154,,광심정,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b56b,경상남도,1155,,함안무기리주씨고가,,역사관광지,고택,
62aaa415c46aac9e5313b56c,경상남도,1156,,무진정(함안),,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b56d,경상남도,1157,,함안 대산리 석조삼존상,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b56e,전라북도,1158,,익산 고도리 석조여래입상,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b56f,충청남도,1159,,태안 동문리 마애삼존불입상,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b570,경기도,1160,,파주 장릉 [유네스코 세계문화유산],,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b571,경기도,1161,,남양주 사릉 [유네스코 세계문화유산],,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b572,경상남도,1162,,도천서원,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b573,경상남도,1163,,삼장사지삼층석탑,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b574,경상남도,1164,,내원사(산청),,역사관광지,사찰,
62aaa415c46aac9e5313b575,경상남도,1165,,산청 단속사지 동 삼층석탑,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b576,경상남도,1166,,정취암,,역사관광지,사찰,
62aaa415c46aac9e5313b577,경상남도,1167,,산청 법계사 삼층석탑,,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b578,서울,1168,,서울 의릉 [유네스코 세계문화유산],,역사관광지,유적지/사적지,
62aaa415c46aac9e5313b579,경기도,1169,,고양향교,,역사관광지,유적지/사적지,
